"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Heater-Replacement","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Heater-Replacement","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Heater-Replacement","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@class='dmFooterContainer']/div/div[@id='1943048428']/div[@id='1686005289']/div/div[@id='1188157081']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","water softeners","200","OK","true","","","Absolute","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@id='dmFirstContainer']/div/div/div/div[@id='1035621759']/div/div[@id='1744969606']/div[@id='1811833492']/ul/li[4]/a","Content","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@class='dmFooterContainer']/div/div[@id='1943048428']/div[@id='1686005289']/div/div[@id='1188157081']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/thank-you","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/thank-you","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/thank-you","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@class='dmFooterContainer']/div/div[@id='1943048428']/div[@id='1686005289']/div/div[@id='1188157081']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/privacy-policy","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/privacy-policy","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[2]/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/privacy-policy","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","Water Softeners & Treatment","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@class='dmFooterContainer']/div/div[@id='1943048428']/div[@id='1686005289']/div/div[@id='1188157081']/nav/ul/li[1]/a","Navigation","HTML"
"HTML Canonical","https://www.veteransplumbingcorp.com/Water-Softener-System","https://www.veteransplumbingcorp.com/Water-Softener-System","143284","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","plumbers in Boise ID","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@id='dmFirstContainer']/div/div/div/div[@id='1294334182']/div/div[@id='1176372153']/div[@id='1494041171']/p[4]/a[2]","Content","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/contact-us","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/contact-us","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/hot-water-heater-meridian","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/hot-water-heater-meridian","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Softener-System","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Softener-System","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Services","200","OK","true","","","Path-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[2]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Location","200","OK","true","","","Path-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Services","200","OK","true","","","Path-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[2]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Location","200","OK","true","","","Path-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Residential-Plumbing-Services","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Residential-Plumbing-Services","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/sitemap","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/sitemap","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/sitemap","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@id='dmFirstContainer']/div/div/div/div[@id='1017537811']/div/div/div/ul[2]/li[4]/a","Content","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softener-eagle-idaho","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softener-eagle-idaho","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Tankless-Water-Heater","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Tankless-Water-Heater","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Tankless-Water-Heater","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Boise tankless water heater repair","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[@id='dmFirstContainer']/div/div/div/div[@id='1336650572']/div/div/div[@id='1365171493']/p[7]/a","Content","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/about-us","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/about-us","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Heater-Replacement","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/Water-Heater-Replacement","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[1]/div[@id='hamburger-drawer']/div[@id='1786489610']/div/div/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.veteransplumbingcorp.com/water-softeners-nampa-idaho","https://www.veteransplumbingcorp.com/water-softeners-Kuna-id","105272","","Kuna","200","OK","true","","","Root-Relative","//body/div[@id='dm']/div/div/div/div/div/div/div/div[@class='site_content']/div[2]/div/div/div/div/div[@id='1785387227']/nav/ul/li[3]/ul/li[4]/a","Navigation","HTML"
